date,f01_raw,f01_score,f02_raw,f02_score,f03_raw,f03_score,f04_raw,f04_score,f05_raw,f05_score,f06_raw,f06_score,f07_raw,f07_score,f08_raw,f08_score,f09_raw,f09_score,f10_score,index_score_total,bucket_5pt,w_f08_applied
2018-07-31,,,0.12185297079556898,,1.0159633960345704,,,,,,,,,,,,,,,0.0,0.0,
2018-08-01,,,0.4909090909090909,,1.0491862567811936,,,,,,,,,,,,,,,0.0,0.0,
2018-08-02,,,-0.3800813008130081,,1.0538860103626944,,,,,,,,,,,,,,,0.0,0.0,
2018-08-03,,,0.43959390862944164,,1.0456753125968792,,,,,,,,,,,,,,,0.0,0.0,
2018-08-06,,,-0.10792838874680306,,1.047963988203032,,,,,,,,,,,,,,,0.0,0.0,
2018-08-07,,,-0.01603724780134506,,0.9906805702483502,,,,,,,,,,,,,,,0.0,0.0,
2018-08-08,,,-0.03398558187435633,,1.0132585415604283,,,,,,,,,,,,,,,0.0,0.0,
2018-08-09,,,0.008213552361396304,,0.9858177429088715,,,,,,,,,,,,,,,0.0,0.0,
2018-08-10,,,-0.22442748091603054,,0.9235752557233317,,,,,,,,,,,,,,,0.0,0.0,
2018-08-13,,,-0.8414223930802499,,0.857290201593999,,,,,,,,,,,,,,,0.0,0.0,
2018-08-14,,,0.3272450532724505,,0.8993722746657722,,,,,,,,,,,,,,,0.0,0.0,
2018-08-16,,,-0.16154608523290387,,0.9317838522633143,,,,,,,,,,,,,,,0.0,0.0,
2018-08-17,,,0.37751004016064255,,1.0216770376415383,,,,,,,,,,,,,,,0.0,0.0,
2018-08-20,,,0.012358393408856848,,1.0383567278523318,,,,,,,,,,,,,,,0.0,0.0,
2018-08-21,,,0.4458077709611452,,1.173807821351961,,,,,,,,,,,,,,,0.0,0.0,
2018-08-22,,,-0.09295199182839632,,1.1179308496381668,,,,,,,,,,,,,,,0.0,0.0,
2018-08-23,,,-0.029396596183599792,,1.1568016614745587,,,,,,,,,,,,,,,0.0,0.0,
2018-08-24,,,0.20207253886010362,,1.1097423812329281,,,,,,,,,,,,,,,0.0,0.0,
2018-08-27,,,-0.18407960199004975,,1.0413193185936933,,,,,,,,,,,,,,,0.0,0.0,
2018-08-28,,,0.11133706151499746,,1.042232355684527,,,,,,,,,,,,,,,0.0,0.0,
2018-08-29,,,0.11782786885245902,,1.041634261419609,,,,,,,,,,,,,,,0.0,0.0,
2018-08-30,,,0.05660377358490566,,0.9970570326770855,,,,,,,,,,,,,,,0.0,0.0,
2018-08-31,,,0.17411402157164868,,1.0537224600605617,,,,,,,,,,,,,,,0.0,0.0,
2018-09-03,,,-0.05828220858895705,,1.0024952895045067,,,,,,,,,,,,,,,0.0,0.0,
2018-09-04,,,0.2107668867445404,,1.034918007345714,,,,,,,,,,,,,,,0.0,0.0,
2018-09-05,,,-0.2050761421319797,,1.0154586404586405,,,,,,,,,,,,,,,0.0,0.0,
2018-09-06,,,-0.3316633266533066,,0.985197119983888,,,,,,,,,,,,,,,0.0,0.0,
2018-09-07,,,-0.02278481012658228,,0.9821652851042452,,,,,,,,,,,,,,,0.0,0.0,
2018-09-10,,,0.02754131196795193,,1.0071671834493976,,,,,,,,,,,,,,,0.0,0.0,
2018-09-11,,,0.20162932790224034,,1.1234021897416537,,,,,,,,,,,,,,,0.0,0.0,
2018-09-12,,,-0.18759532282663954,,1.0668906857082852,,,,,,,,,,,,,,,0.0,0.0,
2018-09-13,,,0.07621951219512195,,1.0931693552680615,,,,,,,,,,,,,,,0.0,0.0,
2018-09-14,,,0.20040180813661476,,1.0736853209557466,,,,,,,,,,,,,,,0.0,0.0,
2018-09-17,,,-0.4662027833001988,,1.0223363286264442,,,,,,,,,,,,,,,0.0,0.0,
2018-09-18,,,-0.16371008616320323,,0.9621532792191624,,,,,,,,,,,,,,,0.0,0.0,
2018-09-19,,,-0.4942528735632184,,0.9235833414610358,,,,,,,,,,,,,,,0.0,0.0,
2018-09-20,,,-0.3550651955867603,,0.893667002253224,,,,,,,,,,,,,,,0.0,0.0,
2018-09-21,,,0.33869346733668343,,0.9067817033788017,,,,,,,,,,,,,,,0.0,0.0,
2018-09-27,,,0.13729405891163254,,0.9368787032956271,,,,,,,,,,,,,,,0.0,0.0,
2018-09-28,,,-0.21428571428571427,,0.9068131444540811,,,,,,,,,,,,,,,0.0,0.0,
2018-10-01,,,-0.21752115480338477,,0.8768232619814359,,,,,,,,,,,,,,,0.0,0.0,
2018-10-02,,,-0.5972290945076695,,0.8202705801421692,,,,,,,,,,,,,,,0.0,0.0,
2018-10-04,,,-0.4253658536585366,,0.7716142818983172,,,,,,,,,,,,,,,0.0,0.0,
2018-10-05,,,-0.47079037800687284,,0.7393675027262814,,,,,,,,,,,,,,,0.0,0.0,
2018-10-08,,,-0.37025948103792417,,0.6967815994217933,,,,,,,,,,,,,,,0.0,0.0,
2018-10-10,,,-0.7669351018474656,,0.655068391255837,,,,,,,,,,,,,,,0.0,0.0,
2018-10-11,,,-0.9219924812030075,,0.61280353200883,,,,,,,,,,,,,,,0.0,0.0,
2018-10-12,,,0.6425449247207382,,0.6589214353396778,,,,,,,,,,,,,,,0.0,0.0,
2018-10-15,,,-0.25819265143992054,,0.6396271724530913,,,,,,,,,,,,,,,0.0,0.0,
2018-10-16,,,0.5285433070866141,,0.6630398944939004,,,,,,,,,,,,,,,0.0,0.0,
2018-10-17,,,0.49374687343671836,,0.7110414371663418,,,,,,,,,,,,,,,0.0,0.0,
2018-10-18,,,-0.30075566750629723,,0.6844979986657772,,,,,,,,,,,,,,,0.0,0.0,
2018-10-19,,,0.03462117410938284,,0.6730020703933748,,,,,,,,,,,,,,,0.0,0.0,
2018-10-22,,,-0.06359539308963445,,0.7014787041327885,,,,,,,,,,,,,,,0.0,0.0,
2018-10-23,,,-0.8468166586883676,,0.6520107675993148,,,,,,,,,,,,,,,0.0,0.0,
2018-10-24,,,-0.5432994678277697,,0.6479811520025998,,,,,,,,,,,,,,,0.0,0.0,
2018-10-25,,,-0.7059106198942816,,0.6235524319143838,,,,,,,,,,,,,,,0.0,0.0,
2018-10-26,,,-0.722571290478492,,0.5568294733623786,,,,,,,,,,,,,,,0.0,0.0,
2018-10-29,,,-0.8724007561436673,,0.4972327090129385,,,,,,,,,,,,,,,0.0,0.0,
2018-10-30,,,0.41950985103315713,,0.5345577211394302,,,,,,,,,,,,,,,0.0,0.0,
2018-10-31,,,0.5857352222765022,,0.5834009505042309,,,,,,,,,,,,,,,0.0,0.0,
2018-11-01,,,0.5178484107579462,,0.6560581583198708,,,,,,,,,,,,,,,0.0,0.0,
2018-11-02,,,0.893144208037825,,0.7541858875790193,,,,,,,,,,,,,,,0.0,0.0,
2018-11-05,,,-0.16017742730409068,,0.7782252825776277,,,,,,,,,,,,,,,0.0,0.0,
2018-11-06,,,0.1163727959697733,,0.8164195618499668,,,,,,,,,,,,,,,0.0,0.0,
2018-11-07,,,-0.4146581406787998,,0.8478888487910502,,,,,,,,,,,,,,,0.0,0.0,
2018-11-08,,,0.6943359375,,1.0005871990604815,,,,,,,,,,,,,,,0.0,0.0,
2018-11-09,,,-0.18943170488534397,,0.9204647006255585,,,,,,,,,,,,,,,0.0,0.0,
2018-11-12,,,-0.3520710059171598,,0.9117715890475077,,,,,,,,,,,,,,,0.0,0.0,
2018-11-13,,,-0.2413108242303873,,0.8443711601011926,,,,,,,,,,,,,,,0.0,0.0,
2018-11-14,,,-0.0024987506246876563,,0.8039588211902974,,,,,,,,,,,,,,,0.0,0.0,
2018-11-15,,,0.14765432098765433,,0.8405314118441792,,,,,,,,,,,,,,,0.0,0.0,
2018-11-16,,,0.3961136023916293,,0.8711611515401163,,,,,,,,,,,,,,,0.0,0.0,
2018-11-19,,,0.4438976377952756,,0.916354439865118,,,,,,,,,,,,,,,0.0,0.0,
2018-11-20,,,-0.38362282878411913,,0.9620502473939568,,,,,,,,,,,,,,,0.0,0.0,
2018-11-21,,,0.011133603238866396,,1.0175751274815585,,,,,,,,,,,,,,,0.0,0.0,
2018-11-22,,,-0.3773113443278361,,1.053984446015554,,,,,,,,,,,,,,,0.0,0.0,
2018-11-23,,,-0.468641975308642,,1.0827907930486491,,,,,,,,,,,,,,,0.0,0.0,
2018-11-26,,,0.4351297405189621,,1.2394981207163387,,,,,,,,,,,,,,,0.0,0.0,
2018-11-27,,,0.3077311773623042,,1.2239035932427227,,,,,,,,,,,,,,,0.0,0.0,
2018-11-28,,,-0.015045135406218655,,1.1513778583231171,,,,,,,,,,,,,,,0.0,0.0,
2018-11-29,,,-0.02991026919242273,,1.0891663644370757,,,,,,,,,,,,,,,0.0,0.0,
2018-11-30,,,-0.1520081342145399,,0.9770188474976625,,,,,,,,,,,,,,,0.0,0.0,
2018-12-03,,,0.5741556534508077,,1.052658460595536,,,,,,,,,,,,,,,0.0,0.0,
2018-12-04,,,0.02355889724310777,,1.0430473673510876,,,,,,,,,,,,,,,0.0,0.0,
2018-12-05,,,-0.32056946489936183,,1.0529540928356227,,,,,,,,,,,,,,,0.0,0.0,
2018-12-06,,,-0.723018147086915,,0.9098889627028566,,,,,,,,,,,,,,,0.0,0.0,
2018-12-07,,,0.20930232558139536,,0.946522770168901,,,,,,,,,,,,,,,0.0,0.0,
2018-12-10,,,-0.6275730014360938,,0.918921493902439,,,,,,,,,,,,,,,0.0,0.0,
2018-12-11,,,-0.4308068459657702,,0.9011082291912285,,,,,,,,,,,,,,,0.0,0.0,
2018-12-12,,,0.579611650485437,,0.9564817058395929,,,,,,,,,,,,,,,0.0,0.0,
2018-12-13,,,0.5126050420168067,,0.9921046138662719,,,,,,,,,,,,,,,0.0,0.0,
2018-12-14,,,-0.4058252427184466,,0.9151466338181646,,,,,,,,,,,,,,,0.0,0.0,
2018-12-17,,,-0.2619745845552297,,0.852104612284157,,,,,,,,,,,,,,,0.0,0.0,
2018-12-18,,,-0.3070088845014807,,0.8585672931121628,,,,,,,,,,,,,,,0.0,0.0,
2018-12-19,,,0.268389662027833,,0.8810519468450887,,,,,,,,,,,,,,,0.0,0.0,
2018-12-20,,,-0.36967294350842417,,0.8814921490290811,,,,,,,,,,,,,,,0.0,0.0,
2018-12-21,,,-0.01593625498007968,,0.9224084714373902,,,,,,,,,,,,,,,0.0,0.0,
2018-12-24,,,-0.3264705882352941,,0.8548017943788336,,,,,,,,,,,,,,,0.0,0.0,
2018-12-26,,,-0.639751552795031,,0.7761944310879924,,,,,,,,,,,,,,,0.0,0.0,
2018-12-27,,,0.3155598642753272,,0.8033317088299144,,,,,,,,,,,,,,,0.0,0.0,
2018-12-28,,,0.4939290917921321,,0.8475905526089125,,,,,,,,,,,,,,,0.0,0.0,
2019-01-02,,,-0.28772440562833573,,0.8357075450501056,,,,,,,,,,,,,,,0.0,0.0,
2019-01-03,,,-0.35980629539951575,,0.7600551201446903,,,,,,,,,,,,,,,0.0,0.0,
2019-01-04,,,0.11964549483013294,,0.7676950998185118,,,,,,,,,,,,,,,0.0,0.0,
2019-01-07,,,0.5153883732291158,,0.8354640470102723,,,,,,,,,,,,,,,0.0,0.0,
2019-01-08,,,-0.13082706766917293,,0.8882823703566637,,,,,,,,,,,,,,,0.0,0.0,
2019-01-09,,,0.5845552297165201,,0.9231890874882408,,,,,,,,,,,,,,,0.0,0.0,
2019-01-10,,,-0.029175050301810865,,0.9815381625613371,,,,,,,,,,,,,,,0.0,0.0,
2019-01-11,,,0.2673559822747415,77.38095238095238,1.0525573902537253,,,,,,,,,,,,,,,77.38095238095238,75.0,0.0
2019-01-14,,,-0.005453644025780862,53.75494071146245,0.9921252139887503,,,,,,,,,,,,,,,53.75494071146245,50.0,0.0
2019-01-15,,,0.42572283150548357,87.00787401574803,0.9832424006235386,,,,,,,,,,,,,,,87.00787401574803,85.0,0.0
2019-01-16,,,0.25705794947994054,76.47058823529412,1.0509833585476551,,,,,,,,,,,,,,,76.47058823529412,75.0,0.0
2019-01-17,,,-0.29108910891089107,28.515625,1.0483293856775688,,,,,,,,,,,,,,,28.515625,25.0,0.0
2019-01-18,,,0.46047430830039526,90.6614785992218,1.13181222134802,,,,,,,,,,,,,,,90.6614785992218,90.0,0.0
2019-01-21,,,0.11929307805596466,65.50387596899225,1.115260584624987,,,,,,,,,,,,,,,65.50387596899225,65.0,0.0
2019-01-22,,,-0.14829659318637275,40.54054054054054,1.1403896787783043,,,,,,,,,,,,,,,40.54054054054054,40.0,0.0
2019-01-23,,,0.17196167423096317,69.23076923076923,1.1617263583630462,,,,,,,,,,,,,,,69.23076923076923,65.0,0.0
2019-01-24,,,0.22084367245657568,74.32950191570882,1.2277341820775942,,,,,,,,,,,,,,,74.32950191570882,70.0,0.0
2019-01-25,,,0.27586206896551724,78.2442748091603,1.3503280877997794,,,,,,,,,,,,,,,78.2442748091603,75.0,0.0
2019-01-28,,,-0.08648111332007952,45.627376425855516,1.295774647887324,,,,,,,,,,,,,,,45.627376425855516,45.0,0.0
2019-01-29,,,-0.3300395256916996,23.863636363636363,1.1911246134649813,,,,,,,,,,,,,,,23.863636363636363,20.0,0.0
2019-01-30,,,0.1316831683168317,66.41509433962264,1.243674581549241,,,,,,,,,,,,,,,66.41509433962264,65.0,0.0
2019-01-31,,,0.037698412698412696,59.02255639097744,1.2963701635420821,,,,,,,,,,,,,,,59.02255639097744,55.0,0.0
